id	tag	score
training.scd.3127	T	4.0
training.scd.3128	T	4.0
training.scd.3129	T	3.8
training.scd.3130	T	4.0
training.scd.3131	T	4.0
training.scd.3132	T	4.0
training.scd.3133	T	4.0
training.scd.3134	T	3.8
training.scd.3135	T	4.0
training.scd.3136	T	4.0
training.scd.3137	T	4.0
training.scd.3138	F	1.6
training.scd.3139	T	4.0
training.scd.3140	F	2.4
training.scd.3141	F	2.6
training.scd.3142	F	2.6
training.scd.3143	F	1.8
training.scd.3144	F	1.0
training.scd.3145	T	3.8
training.scd.3146	F	2.8
training.scd.3147	F	2.2
training.scd.3148	F	2.6
training.scd.3149	F	1.2
training.scd.3150	F	1.4
training.scd.3151	F	2.0
training.scd.3152	F	1.4
training.scd.3153	T	3.0
training.scd.3154	F	2.0
training.scd.3155	T	3.2
training.scd.3156	F	1.0
training.scd.3157	F	2.2
training.scd.3158	F	2.2
training.scd.3159	T	3.4
training.scd.3160	F	1.8
training.scd.3161	F	1.2
training.scd.3162	F	1.2
training.scd.3163	F	1.2
training.scd.3164	T	3.4
training.scd.3165	F	2.4
training.scd.3166	T	3.4
training.scd.3167	F	1.2
training.scd.3168	F	1.4
training.scd.3169	F	2.8
training.scd.3170	F	2.0
training.scd.3171	T	3.4
training.scd.3172	F	2.0
training.scd.3173	F	2.6
training.scd.3174	F	1.0
training.scd.3175	T	3.2
training.scd.3176	F	1.4
training.scd.3177	F	1.4
training.scd.3178	F	1.4
training.scd.3179	T	3.0
training.scd.3180	T	3.0
training.scd.3181	F	1.0
training.scd.3182	F	1.4
training.scd.3183	F	1.8
training.scd.3184	F	1.8
training.scd.3185	F	2.6
training.scd.3186	F	2.0
training.scd.3187	F	2.0
training.scd.3188	T	3.0
training.scd.3189	T	3.0
training.scd.3190	F	2.8
training.scd.3191	F	2.6
training.scd.3192	F	1.0
training.scd.3193	T	3.2
training.scd.3194	T	3.4
training.scd.3195	F	2.0
training.scd.3196	F	2.8
training.scd.3197	T	3.2
training.scd.3198	F	2.0
training.scd.3199	F	2.4
training.scd.3200	T	3.8
training.scd.3201	F	2.4
training.scd.3202	F	1.2
training.scd.3203	F	1.8
training.scd.3204	T	3.2
training.scd.3205	T	4.0
training.scd.3206	F	1.0
training.scd.3207	F	1.4
training.scd.3208	F	1.6
training.scd.3209	T	4.0
training.scd.3210	F	2.4
training.scd.3211	F	2.4
training.scd.3212	F	1.0
training.scd.3213	F	1.6
training.scd.3214	F	1.4
training.scd.3215	T	3.4
training.scd.3216	F	2.4
training.scd.3217	F	1.2
training.scd.3218	F	2.0
training.scd.3219	T	3.4
training.scd.3220	F	1.0
training.scd.3221	F	1.0
training.scd.3222	T	3.4
training.scd.3223	T	3.4
training.scd.3224	T	3.2
training.scd.3225	T	3.6
training.scd.3226	T	3.6
training.scd.3227	T	3.6
training.scd.3228	T	4.0
training.scd.3229	T	4.0
training.scd.3230	T	4.0
training.scd.3231	T	4.0
training.scd.3232	T	4.0
training.scd.3233	T	4.0
training.scd.3234	T	4.0
training.scd.3235	T	4.0
training.scd.3236	T	3.4
training.scd.3237	T	3.4
training.scd.3238	T	3.4
training.scd.3239	F	1.2
training.scd.3240	F	1.4
training.scd.3241	F	1.4
training.scd.3242	T	3.6
training.scd.3243	F	2.4
training.scd.3244	F	2.6
training.scd.3245	F	2.6
training.scd.3246	F	1.2
training.scd.3247	F	1.0
training.scd.3248	F	1.6
training.scd.3249	F	2.2
training.scd.3250	T	3.4
training.scd.3251	T	3.4
training.scd.3252	F	1.0
training.scd.3253	F	2.4
training.scd.3254	F	1.2
training.scd.3255	F	1.2
training.scd.3256	F	2.8
training.scd.3257	F	1.4
training.scd.3258	T	4.0
training.scd.3259	F	1.8
training.scd.3260	T	4.0
training.scd.3261	T	4.0
training.scd.3262	T	3.2
training.scd.3263	T	3.8
training.scd.3264	F	1.0
training.scd.3265	T	3.8
training.scd.3266	T	4.0
training.scd.3267	F	1.2
training.scd.3268	T	3.4
training.scd.3269	T	4.0
training.scd.3270	T	4.0
training.scd.3271	T	4.0
training.scd.3272	F	2.4
training.scd.3273	T	3.8
training.scd.3274	T	3.4
training.scd.3275	T	4.0
training.scd.3276	F	1.4
training.scd.3277	F	1.8
training.scd.3278	T	4.0
training.scd.3279	T	3.6
training.scd.3280	T	4.0
training.scd.3281	T	4.0
training.scd.3282	T	3.4
training.scd.3283	T	4.0
training.scd.3284	T	4.0
training.scd.3285	T	4.0
training.scd.3286	F	2.8
training.scd.3287	T	3.4
training.scd.3288	T	3.8
training.scd.3289	T	3.6
training.scd.3290	T	4.0
training.scd.3291	T	3.4
training.scd.3292	T	3.4
training.scd.3293	T	3.4
training.scd.3294	T	4.0
training.scd.3295	T	4.0
training.scd.3296	T	3.6
training.scd.3297	T	3.4
training.scd.3298	T	3.6
training.scd.3299	T	3.6
training.scd.3300	T	3.6
training.scd.3301	T	3.8
training.scd.3302	T	3.8
training.scd.3303	T	3.2
training.scd.3304	T	4.0
training.scd.3305	T	4.0
training.scd.3306	T	4.0
training.scd.3307	T	4.0
training.scd.3308	T	3.6
training.scd.3309	T	3.4
training.scd.3310	T	3.8
training.scd.3311	T	3.8
training.scd.3312	T	3.6
training.scd.3313	T	3.4
training.scd.3314	T	3.8
training.scd.3315	T	4.0
training.scd.3316	T	3.2
training.scd.3317	T	4.0
training.scd.3318	T	3.6
training.scd.3319	T	3.6
training.scd.3320	T	3.8
training.scd.3321	T	4.0
training.scd.3322	T	3.8
training.scd.3323	T	3.6
training.scd.3324	T	3.4
training.scd.3325	T	3.2
training.scd.3326	T	3.4
training.scd.3327	T	4.0
training.scd.3328	T	4.0
training.scd.3329	T	4.0
training.scd.3330	T	3.8
training.scd.3331	T	3.4
training.scd.3332	T	4.0
training.scd.3333	T	3.4
training.scd.3334	T	4.0
training.scd.3335	T	4.0
training.scd.3336	T	3.8
training.scd.3337	T	3.8
training.scd.3338	T	4.0
training.scd.3339	T	4.0
training.scd.3340	T	4.0
training.scd.3341	T	3.4
training.scd.3342	F	2.2
training.scd.3343	F	2.2
training.scd.3344	T	4.0
training.scd.3345	F	1.0
training.scd.3346	F	2.6
training.scd.3347	F	2.0
training.scd.3348	F	1.2
training.scd.3349	F	2.2
training.scd.3350	F	1.8
training.scd.3351	T	3.8
training.scd.3352	F	1.2
training.scd.3353	F	1.2
training.scd.3354	T	3.8
training.scd.3355	F	1.4
training.scd.3356	F	2.8
training.scd.3357	F	1.2
training.scd.3358	F	2.2
training.scd.3359	F	2.2
training.scd.3360	F	2.6
training.scd.3361	T	4.0
training.scd.3362	F	1.6
training.scd.3363	T	4.0
training.scd.3364	F	2.6
training.scd.3365	F	2.2
training.scd.3366	T	4.0
training.scd.3367	F	2.4
training.scd.3368	F	1.4
training.scd.3369	T	3.0
training.scd.3370	T	3.8
training.scd.3371	T	3.4
training.scd.3372	F	2.6
training.scd.3373	F	1.4
training.scd.3374	F	1.8
training.scd.3375	F	1.2
training.scd.3376	F	1.2
training.scd.3377	T	3.2
training.scd.3378	F	1.4
training.scd.3379	F	1.0
training.scd.3380	T	3.0
training.scd.3381	F	1.6
training.scd.3382	T	4.0
training.scd.3383	F	2.6
training.scd.3384	T	4.0
training.scd.3385	T	3.6
training.scd.3386	T	3.4
training.scd.3387	F	1.2
training.scd.3388	F	1.2
training.scd.3389	F	2.8
training.scd.3390	F	2.6
training.scd.3391	F	2.6
training.scd.3392	T	4.0
training.scd.3393	F	1.6
training.scd.3394	F	2.4
training.scd.3395	T	3.2
training.scd.3396	T	4.0
training.scd.3397	F	1.0
training.scd.3398	F	1.0
training.scd.3399	F	1.0
training.scd.3400	F	2.6
training.scd.3401	T	4.0
training.scd.3402	F	1.0
training.scd.3403	T	4.0
training.scd.3404	T	3.8
training.scd.3405	T	3.8
training.scd.3406	T	3.8
training.scd.3407	T	3.8
training.scd.3408	F	2.0
training.scd.3409	T	4.0
training.scd.3410	F	2.8
training.scd.3411	F	2.6
training.scd.3412	T	4.0
training.scd.3413	F	2.6
training.scd.3414	F	2.6
training.scd.3415	F	2.8
training.scd.3416	T	4.0
training.scd.3417	T	3.2
training.scd.3418	T	4.0
training.scd.3419	T	3.2
training.scd.3420	F	2.8
training.scd.3421	T	3.8
training.scd.3422	T	3.4
training.scd.3423	T	3.0
training.scd.3424	F	1.6
training.scd.3425	T	4.0
training.scd.3426	T	4.0
training.scd.3427	T	3.8
training.scd.3428	T	4.0
training.scd.3429	T	3.6
training.scd.3430	T	3.2
training.scd.3431	T	4.0
training.scd.3432	T	3.8
training.scd.3433	T	3.4
training.scd.3434	T	4.0
training.scd.3435	T	4.0
training.scd.3436	T	3.4
training.scd.3437	T	3.8
training.scd.3438	T	3.8
training.scd.3439	T	3.8
training.scd.3440	T	4.0
training.scd.3441	T	4.0
training.scd.3442	T	4.0
training.scd.3443	T	4.0
training.scd.3444	T	4.0
training.scd.3445	T	4.0
training.scd.3446	T	4.0
training.scd.3447	T	3.8
training.scd.3448	T	4.0
training.scd.3449	T	3.8
training.scd.3450	T	4.0
training.scd.3451	T	4.0
training.scd.3452	T	3.8
training.scd.3453	T	4.0
training.scd.3454	T	4.0
training.scd.3455	T	3.6
training.scd.3456	T	4.0
training.scd.3457	T	4.0
training.scd.3458	T	4.0
training.scd.3459	F	1.6
training.scd.3460	T	3.4
training.scd.3461	T	4.0
training.scd.3462	F	1.2
training.scd.3463	F	1.4
training.scd.3464	T	3.0
training.scd.3465	T	3.0
training.scd.3466	T	4.0
training.scd.3467	F	2.0
training.scd.3468	F	2.8
training.scd.3469	T	3.0
training.scd.3470	F	1.8
training.scd.3471	F	1.0
training.scd.3472	F	2.8
training.scd.3473	T	3.4
training.scd.3474	F	2.2
training.scd.3475	F	1.0
training.scd.3476	T	4.0
training.scd.3477	T	3.8
training.scd.3478	F	1.6
training.scd.3479	T	3.4
training.scd.3480	F	1.2
training.scd.3481	F	1.2
training.scd.3482	F	1.4
training.scd.3483	F	1.0
training.scd.3484	T	3.8
training.scd.3485	F	2.4
training.scd.3486	F	1.6
training.scd.3487	T	4.0
training.scd.3488	F	1.0
training.scd.3489	T	3.4
training.scd.3490	T	3.0
training.scd.3491	F	2.0
training.scd.3492	T	4.0
training.scd.3493	T	3.8
training.scd.3494	T	4.0
training.scd.3495	T	4.0
training.scd.3496	T	4.0
training.scd.3497	T	3.2
training.scd.3498	T	4.0
training.scd.3499	T	3.8
training.scd.3500	T	3.8
training.scd.3501	T	3.8
training.scd.3502	F	2.2
training.scd.3503	F	2.0
training.scd.3504	T	3.0
training.scd.3505	F	1.6
training.scd.3506	F	1.6
training.scd.3507	T	4.0
training.scd.3508	T	3.8
training.scd.3509	F	1.8
training.scd.3510	F	2.8
training.scd.3511	T	4.0
training.scd.3512	T	4.0
training.scd.3513	T	4.0
training.scd.3514	T	4.0
training.scd.3515	T	3.8
training.scd.3516	T	3.8
training.scd.3517	T	3.8
training.scd.3518	T	4.0
training.scd.3519	F	1.6
training.scd.3520	T	3.4
training.scd.3521	F	2.2
training.scd.3522	F	1.0
training.scd.3523	T	3.8
training.scd.3524	F	2.2
training.scd.3525	T	3.8
training.scd.3526	T	4.0
training.scd.3527	F	1.4
training.scd.3528	T	4.0
training.scd.3529	T	3.0
training.scd.3530	T	4.0
training.scd.3531	T	3.6
training.scd.3532	F	2.6
training.scd.3533	T	4.0
training.scd.3534	T	4.0
training.scd.3535	T	4.0
training.scd.3536	T	3.2
training.scd.3537	T	3.0
training.scd.3538	T	3.8
training.scd.3539	F	2.0
training.scd.3540	T	3.4
training.scd.3541	T	4.0
training.scd.3542	T	4.0
training.scd.3543	F	2.4
training.scd.3544	T	4.0
training.scd.3545	T	3.2
training.scd.3546	F	2.2
training.scd.3547	F	2.6
training.scd.3548	F	2.8
training.scd.3549	F	1.2
training.scd.3550	F	2.2
training.scd.3551	T	4.0
training.scd.3552	T	4.0
training.scd.3553	T	3.4
training.scd.3554	T	3.4
training.scd.3555	F	1.6
training.scd.3556	T	3.4
training.scd.3557	T	3.2
training.scd.3558	F	2.2
training.scd.3559	T	3.2
training.scd.3560	F	1.2
training.scd.3561	T	3.8
training.scd.3562	T	3.4
training.scd.3563	T	3.4
training.scd.3564	T	4.0
training.scd.3565	F	1.2
training.scd.3566	T	3.2
training.scd.3567	T	3.8
training.scd.3568	T	3.2
training.scd.3569	T	4.0
training.scd.3570	T	3.8
training.scd.3571	T	4.0
training.scd.3572	T	3.4
training.scd.3573	F	1.8
training.scd.3574	F	1.6
training.scd.3575	F	1.0
training.scd.3576	F	1.0
training.scd.3577	F	2.0
training.scd.3578	F	1.6
training.scd.3579	F	2.2
training.scd.3580	T	3.4
training.scd.3581	F	1.4
training.scd.3582	F	1.4
training.scd.3583	T	4.0
training.scd.3584	T	3.0
training.scd.3585	T	3.6
training.scd.3586	F	2.6
training.scd.3587	F	2.0
training.scd.3588	T	3.2
training.scd.3589	T	3.2
training.scd.3590	T	3.2
training.scd.3591	F	2.2
training.scd.3592	F	2.0
training.scd.3593	T	3.8
training.scd.3594	T	3.4
training.scd.3595	T	3.4
training.scd.3596	T	3.4
training.scd.3597	F	1.0
training.scd.3598	F	1.2
training.scd.3599	T	3.2
training.scd.3600	T	4.0
training.scd.3601	T	3.0
training.scd.3602	F	1.4
training.scd.3603	T	3.0
training.scd.3604	T	4.0
training.scd.3605	T	3.8
training.scd.3606	T	3.8
training.scd.3607	F	1.4
training.scd.3608	T	3.6
training.scd.3609	T	3.2
training.scd.3610	T	3.0
training.scd.3611	T	3.8
training.scd.3612	F	1.2
training.scd.3613	F	1.0
training.scd.3614	F	1.8
training.scd.3615	F	1.0
training.scd.3616	F	1.8
training.scd.3617	F	1.2
training.scd.3618	T	3.8
training.scd.3619	F	1.6
training.scd.3620	F	1.8
training.scd.3621	F	1.2
training.scd.3622	F	2.0
training.scd.3623	F	1.6
training.scd.3624	F	1.0
training.scd.3625	T	4.0
training.scd.3626	T	3.4
training.scd.3627	F	1.0
training.scd.3628	F	1.6
training.scd.3629	T	3.0
training.scd.3630	F	2.0
training.scd.3631	F	2.0
training.scd.3632	T	4.0
training.scd.3633	F	1.4
training.scd.3634	T	3.8
training.scd.3635	F	1.0
training.scd.3636	F	1.0
training.scd.3637	F	1.2
training.scd.3638	F	1.6
training.scd.3639	F	1.8
training.scd.3640	F	2.4
training.scd.3641	F	1.0
training.scd.3642	F	2.2
training.scd.3643	T	3.4
training.scd.3644	F	1.6
training.scd.3645	F	1.0
training.scd.3646	F	1.2
training.scd.3647	T	3.2
training.scd.3648	T	3.4
training.scd.3649	T	3.0
training.scd.3650	F	1.2
training.scd.3651	F	1.6
training.scd.3652	F	1.8
training.scd.3653	T	3.8
training.scd.3654	F	1.0
training.scd.3655	F	1.6
training.scd.3656	T	4.0
training.scd.3657	F	2.0
training.scd.3658	F	1.0
training.scd.3659	F	2.8
training.scd.3660	F	1.0
training.scd.3661	F	2.6
training.scd.3662	F	1.0
training.scd.3663	F	1.8
training.scd.3664	T	4.0
training.scd.3665	F	1.0
training.scd.3666	T	3.4
training.scd.3667	T	3.4
training.scd.3668	F	1.0
training.scd.3669	T	4.0
training.scd.3670	F	2.6
training.scd.3671	F	1.2
training.scd.3672	T	4.0
training.scd.3673	F	1.0
training.scd.3674	F	1.0
training.scd.3675	F	1.0
training.scd.3676	F	1.6
training.scd.3677	T	3.6
training.scd.3678	T	3.4
training.scd.3679	T	3.8
training.scd.3680	T	4.0
training.scd.3681	T	4.0
training.scd.3682	T	4.0
training.scd.3683	T	4.0
training.scd.3684	T	4.0
training.scd.3685	T	4.0
training.scd.3686	T	3.6
training.scd.3687	T	4.0
training.scd.3688	T	3.6
training.scd.3689	T	4.0
training.scd.3690	T	3.8
training.scd.3691	F	2.8
training.scd.3692	T	4.0
training.scd.3693	T	4.0
training.scd.3694	T	3.2
training.scd.3695	T	3.6
training.scd.3696	F	2.8
training.scd.3697	T	3.0
training.scd.3698	T	4.0
training.scd.3699	T	3.8
training.scd.3700	T	4.0
training.scd.3701	T	4.0
training.scd.3702	T	3.0
training.scd.3703	T	3.8
training.scd.3704	T	4.0
training.scd.3705	T	3.8
training.scd.3706	T	4.0
training.scd.3707	T	3.8
training.scd.3708	T	3.0
training.scd.3709	T	3.8
training.scd.3710	T	4.0
training.scd.3711	T	4.0
training.scd.3712	T	3.8
training.scd.3713	T	3.0
training.scd.3714	T	4.0
training.scd.3715	T	3.6
training.scd.3716	T	3.8
training.scd.3717	T	3.6
training.scd.3718	T	3.8
training.scd.3719	T	4.0
training.scd.3720	T	3.8
training.scd.3721	T	3.4
training.scd.3722	T	4.0
training.scd.3723	T	4.0
training.scd.3724	T	4.0
training.scd.3725	T	3.4
training.scd.3726	T	4.0
training.scd.3727	T	3.4
training.scd.3728	T	4.0
training.scd.3729	T	3.0
training.scd.3730	T	3.0
training.scd.3731	T	4.0
training.scd.3732	T	3.8
training.scd.3733	T	3.8
training.scd.3734	T	3.8
training.scd.3735	T	3.4
training.scd.3736	T	4.0
training.scd.3737	T	3.2
training.scd.3738	T	3.6
training.scd.3739	T	3.4
training.scd.3740	T	3.0
training.scd.3741	T	3.8
training.scd.3742	T	3.8
training.scd.3743	T	3.0
training.scd.3744	F	2.8
training.scd.3745	T	3.8
training.scd.3746	T	4.0
training.scd.3747	T	4.0
training.scd.3748	F	2.8
training.scd.3749	T	4.0
training.scd.3750	T	4.0
training.scd.3751	T	3.6
training.scd.3752	T	4.0
training.scd.3753	T	4.0
training.scd.3754	T	4.0
training.scd.3755	F	2.6
training.scd.3756	T	4.0
training.scd.3757	T	3.6
training.scd.3758	T	3.0
training.scd.3759	T	3.0
training.scd.3760	F	1.6
training.scd.3761	T	3.4
training.scd.3762	F	2.4
training.scd.3763	F	2.2
training.scd.3764	T	4.0
training.scd.3765	T	3.8
training.scd.3766	T	4.0
training.scd.3767	T	4.0
training.scd.3768	T	4.0
training.scd.3769	T	4.0
training.scd.3770	T	4.0
training.scd.3771	T	3.6
training.scd.3772	T	3.6
training.scd.3773	F	2.4
training.scd.3774	F	2.4
training.scd.3775	T	3.6
training.scd.3776	F	2.8
training.scd.3777	T	3.0
training.scd.3778	T	3.8
training.scd.3779	T	4.0
training.scd.3780	T	4.0
training.scd.3781	T	4.0
training.scd.3782	T	4.0
training.scd.3783	T	3.6
training.scd.3784	T	3.4
training.scd.3785	T	4.0
training.scd.3786	F	1.8
training.scd.3787	T	3.8
training.scd.3788	T	3.6
training.scd.3789	T	4.0
training.scd.3790	T	4.0
training.scd.3791	F	1.8
training.scd.3792	T	3.8
training.scd.3793	T	3.0
training.scd.3794	F	2.4
training.scd.3795	T	4.0
training.scd.3796	T	4.0
training.scd.3797	T	3.8
training.scd.3798	T	4.0
training.scd.3799	T	3.4
training.scd.3800	F	1.4
training.scd.3801	T	4.0
training.scd.3802	T	4.0
training.scd.3803	T	4.0
training.scd.3804	T	3.4
training.scd.3805	T	3.4
training.scd.3806	T	3.8
training.scd.3807	T	3.4
training.scd.3808	T	3.8
training.scd.3809	T	3.8
training.scd.3810	T	4.0
training.scd.3811	T	4.0
training.scd.3812	T	4.0
training.scd.3813	F	1.2
training.scd.3814	T	4.0
training.scd.3815	T	4.0
training.scd.3816	T	4.0
training.scd.3817	T	3.6
training.scd.3818	T	3.0
training.scd.3819	T	3.8
training.scd.3820	T	4.0
training.scd.3821	T	3.2
training.scd.3822	T	4.0
training.scd.3823	T	3.4
training.scd.3824	T	4.0
training.scd.3825	T	3.8
training.scd.3826	T	3.8
training.scd.3827	T	3.8
training.scd.3828	T	4.0
training.scd.3829	T	3.6
training.scd.3830	T	3.8
training.scd.3831	T	4.0
training.scd.3832	T	3.8
training.scd.3833	T	4.0
training.scd.3834	T	4.0
training.scd.3835	F	1.2
training.scd.3836	T	4.0
training.scd.3837	T	3.4
training.scd.3838	F	1.6
training.scd.3839	T	3.8
training.scd.3840	T	3.8
training.scd.3841	T	3.6
training.scd.3842	T	4.0
training.scd.3843	T	4.0
training.scd.3844	T	4.0
training.scd.3845	T	4.0
training.scd.3846	T	3.0
training.scd.3847	F	1.6
training.scd.3848	T	4.0
training.scd.3849	T	3.4
training.scd.3850	T	3.8
training.scd.3851	T	4.0
training.scd.3852	T	4.0
training.scd.3853	T	4.0
training.scd.3854	T	4.0
training.scd.3855	T	4.0
training.scd.3856	T	3.2
training.scd.3857	T	3.2
training.scd.3858	T	3.4
training.scd.3859	T	4.0
training.scd.3860	T	3.2
training.scd.3861	T	3.6
training.scd.3862	F	1.8
training.scd.3863	T	3.2
training.scd.3864	T	3.6
training.scd.3865	T	3.6
training.scd.3866	T	3.0
training.scd.3867	T	3.6
training.scd.3868	T	4.0
training.scd.3869	T	3.4
training.scd.3870	T	4.0
training.scd.3871	T	4.0
training.scd.3872	T	3.8
training.scd.3873	F	2.6
training.scd.3874	T	4.0
training.scd.3875	T	3.8
training.scd.3876	F	1.4
training.scd.3877	T	3.4
training.scd.3878	T	3.2
training.scd.3879	T	4.0
training.scd.3880	F	2.8
training.scd.3881	T	4.0
training.scd.3882	F	1.8
training.scd.3883	T	4.0
training.scd.3884	T	4.0
training.scd.3885	T	4.0
training.scd.3886	F	2.8
training.scd.3887	F	2.6
training.scd.3888	T	4.0
training.scd.3889	T	3.2
training.scd.3890	F	2.6
training.scd.3891	T	3.6
training.scd.3892	T	3.8
training.scd.3893	T	3.6
training.scd.3894	T	3.6
training.scd.3895	T	4.0
training.scd.3896	T	3.6
training.scd.3897	T	4.0
